2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:39:55,210 train INFO: Epoch [1/1][2100/3024]  lr: 0.0002215010650996494  eta: 0:01:28  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0059 (0.0150, 0.0201)
2025-05-24 18:39:57,084 train INFO: Epoch [1/1][2120/3024]  lr: 0.00021313178160869937  eta: 0:01:27  time: 0.094  data: 0.003  memory: 6626  MSELoss: 0.0064 (0.0149, 0.0098)
2025-05-24 18:39:59,035 train INFO: Epoch [1/1][2140/3024]  lr: 0.00020488849718956862  eta: 0:01:25  time: 0.095  data: 0.003  memory: 6626  MSELoss: 0.0062 (0.0148, 0.0048)
2025-05-24 18:40:00,912 train INFO: Epoch [1/1][2160/3024]  lr: 0.00019677477045576877  eta: 0:01:23  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0060 (0.0147, 0.0001)
2025-05-24 18:40:02,863 train INFO: Epoch [1/1][2180/3024]  lr: 0.0001887941040909532  eta: 0:01:21  time: 0.098  data: 0.004  memory: 6626  MSELoss: 0.0061 (0.0147, 0.0072)
2025-05-24 18:40:04,829 train INFO: Epoch [1/1][2200/3024]  lr: 0.0001809499433368131  eta: 0:01:19  time: 0.098  data: 0.005  memory: 6626  MSELoss: 0.0059 (0.0146, 0.0161)
2025-05-24 18:40:06,730 train INFO: Epoch [1/1][2220/3024]  lr: 0.0001732456745057731  eta: 0:01:17  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0059 (0.0146, 0.0018)
2025-05-24 18:40:08,589 train INFO: Epoch [1/1][2240/3024]  lr: 0.0001656846235191244  eta: 0:01:15  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0061 (0.0145, 0.0096)
2025-05-24 18:40:10,484 train INFO: Epoch [1/1][2260/3024]  lr: 0.00015827005447122962  eta: 0:01:13  time: 0.094  data: 0.004  memory: 6626  MSELoss: 0.0068 (0.0144, 0.0029)
2025-05-24 18:40:12,355 train INFO: Epoch [1/1][2280/3024]  lr: 0.00015100516822041832  eta: 0:01:11  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0060 (0.0143, 0.0055)
